Time:512Hz,Epoch,sinusOsc 1,sinusOsc 2,sinusOsc 3,sinusOsc 4,Event Id,Event Date,Event Duration
2.3613281250,37,-1.5057422552,1.4293470197,0.0679232294,-1.4072067990,,,
2.3632812500,37,-1.6580357655,1.6789366463,-0.2471100075,-0.9894122598,,,
2.3652343750,37,-1.8096835780,1.9247253723,-0.5545758612,-0.5802046399,,,
2.3671875000,37,-1.9583654441,2.1485166978,-0.7948688232,-0.3157015938,,,
2.3691406250,37,-2.1018046531,2.3334788969,-0.9184029416,-0.2917106258,,,
2.3710937500,37,-2.2378077346,2.4653197038,-0.8933823408,-0.5372422578,,,
2.3730468750,37,-2.3643027083,2.5332842755,-0.7108031485,-1.0063357220,,,
2.3750000000,38,-2.4793752101,2.5309068373,-0.3859075051,-1.5904395907,,,
2.3769531250,38,-2.5813018634,2.4564635937,0.0441370698,-2.1479562012,,,
2.3789062500,38,-2.6685803107,2.3130953162,0.5259717714,-2.5428545639,,,
2.3808593750,38,-2.7399553797,2.1085910571,0.9983012219,-2.6817709421,,,
2.3828125000,38,-2.7944409259,1.8548480639,1.4013833692,-2.5394306555,,,
2.3847656250,38,-2.8313369695,1.5670455506,1.6862767565,-2.1654253249,,,
2.3867187500,38,-2.8502418262,1.2625899337,1.8224051435,-1.6704895403,,,
2.3886718750,38,-2.8510590201,0.9599050784,1.8022615411,-1.1960393636,,,
2.3906250000,38,-2.8339988575,0.6771519036,1.6425192769,-0.8753223314,,,
2.3925781250,38,-2.7995746332,0.4309666256,1.3813773296,-0.7968274726,,,
2.3945312500,38,-2.7485935381,0.2353056138,1.0725537012,-0.9799842624,,,
2.3964843750,38,-2.6821424243,0.1004774012,0.7768626781,-1.3698112043,,,
2.3984375000,38,-2.6015686801,0.0324293386,0.5526881493,-1.8519810022,,,
2.4003906250,38,-2.5084565470,0.0323386249,0.4468370877,-2.2841735041,,,
2.4023437500,38,-2.4045992957,0.0965362187,0.4871980791,-2.5351234000,,,
2.4042968750,38,-2.2919677470,0.2167689249,0.6783486309,-2.5206605491,,,
2.4062500000,38,-2.1726756896,0.3807813663,1.0007956907,-2.2268648350,,,
2.4082031250,38,-2.0489427996,0.5731772424,1.4139679027,-1.7139887716,,,
2.4101562500,38,-1.9230557115,0.7764998036,1.8624937647,-1.1000718687,,,
2.4121093750,38,-1.7973279230,0.9724561804,2.2847880348,-0.5287364638,,,
2.4140625000,38,-1.6740592340,1.1432001753,2.6226092023,-0.1299899339,,,
2.4160156250,38,-1.5554954321,1.2725840494,2.8300995701,0.0152252174,,,
2.4179687500,38,-1.4437889283,1.3472919950,2.8809000661,-0.1029807663,,,
2.4199218750,38,-1.3409610350,1.3577762390,2.7722317536,-0.4209435481,,,
2.4218750000,38,-1.2488665435,1.2989304814,2.5253084423,-0.8191135751,,,
2.4238281250,38,-1.1691612245,1.1704536914,2.1820162369,-1.1550507228,,,
2.4257812500,38,-1.1032728179,0.9768788762,1.7983772782,-1.3026998292,,,
2.4277343750,38,-1.0523760220,0.7272647974,1.4358157970,-1.1871807747,,,
2.4296875000,38,-1.0173719192,0.4345721175,1.1515868744,-0.8055560461,,,
2.4316406250,38,-0.9988721975,0.1147674604,0.9898587006,-0.2278818444,,,
2.4335937500,38,-0.9971884460,-0.2142821538,0.9748373122,0.4217475192,,,
2.4355468750,38,-1.0123267107,-0.5340474216,1.1070046434,0.9989689433,,,
2.4375000000,39,-1.0439874057,-0.8266210987,1.3630557893,1.3784805497,,,
2.4394531250,39,-1.0915705819,-1.0759590257,1.6995451858,1.4881552932,,,
2.4414062500,39,-1.1541864606,-1.2689913149,2.0596737104,1.3285906621,,,
2.4433593750,39,-1.2306710485,-1.3965262272,2.3821594679,0.9727384009,,,
2.4453125000,39,-1.3196065582,-1.4538837276,2.6108104670,0.5457175484,,,
2.4472656250,39,-1.4193462804,-1.4412145527,2.7033080465,0.1903451196,,,
2.4492187500,39,-1.5280434680,-1.3634825600,2.6378328240,0.0278329827,,,
2.4511718750,39,-1.6436837302,-1.2301116029,2.4165009630,0.1244241318,,,
2.4531250000,39,-1.7641203663,-1.0543215730,2.0650753434,0.4731135773,,,
2.4550781250,39,-1.8871120228,-0.8521999235,1.6289964134,0.9954646592,,,
2.4570312500,39,-2.0103620125,-0.6415734346,1.1663507125,1.5630238465,,,
2.4589843750,39,-2.1315586082,-0.4407589097,0.7388720175,2.0324655359,,,
2.4609375000,39,-2.2484156057,-0.2672799340,0.4023764810,2.2848351796,,,
2.4628906250,39,-2.3587124443,-0.1366391933,0.1981212792,2.2581356393,,,
2.4648437500,39,-2.4603331840,-0.0612319753,0.1464324377,1.9643258748,,,
2.4667968750,39,-2.5513036554,-0.0494766298,0.2435940561,1.4860729821,,,
2.4687500000,39,-2.6298261328,-0.1052226362,0.4624831701,0.9541473858,,,
2.4707031250,39,-2.6943109232,-0.2274775640,0.7568510784,0.5116559200,,,
2.4726562500,39,-2.7434043164,-0.4104719780,1.0685840064,0.2749146720,,,
2.4746093750,39,-2.7760124099,-0.6440577706,1.3368119245,0.3016842145,,,
2.4765625000,39,-2.7913203880,-0.9144121527,1.5074464844,0.5754718584,,,
2.4785156250,39,-2.7888069199,-1.2049982191,1.5416621952,1.0102019029,,,
2.4804687500,39,-2.7682534229,-1.4977151132,1.4219995647,1.4739724379,,,
2.4824218750,39,-2.7297480299,-1.7741575910,1.1551393237,1.8253860646,,,
2.4843750000,39,-2.6736841908,-2.0168971580,0.7709153534,1.9524956297,,,
2.4863281250,39,-2.6007539318,-2.2106954447,0.3177197883,1.8036892625,,,
2.4882812500,39,-2.5119358920,-2.3435652127,-0.1449842908,1.4020480995,,,
2.4902343750,39,-2.4084783447,-2.4076050069,-0.5558766399,0.8392396431,,,
2.4921875000,39,-2.2918775031,-2.3995492530,-0.8612852549,0.2506183117,,,
2.4941406250,39,-2.1638514874,-2.3209954416,-1.0235031109,-0.2216447614,,,
2.4960937500,39,-2.0263104112,-2.1782925571,-1.0266210745,-0.4672998169,,,
2.4980468750,39,-1.8813231100,-1.9820985320,-0.8789686844,-0.4380096524,,,
2.5000000000,40,-1.7310810939,-1.7466375845,-0.6117828212,-0.1603763522,,,
2.5019531250,40,-1.5778603572,-1.4887092262,-0.2743117947,0.2715645758,,,
2.5039062500,40,-1.4239817108,-1.2265180427,0.0738824352,0.7223234865,,,
2.5058593750,40,-1.2717703349,-0.9784058458,0.3722248029,1.0522872035,,,
2.5078125000,40,-1.1235152577,-0.7615746042,0.5685817257,1.1561678807,,,
2.5097656250,40,-0.9814294711,-0.5908892020,0.6273970407,0.9920306864,,,
2.5117187500,40,-0.8476113804,-0.4778435060,0.5352420019,0.5929430700,,,
2.5136718750,40,-0.7240082645,-0.4297618347,0.3029148458,0.0580514151,,,
2.5156250000,40,-0.6123823843,-0.4492915060,-0.0362371278,-0.4744706216,,,
2.5175781250,40,-0.5142803343,-0.5342218403,-0.4315116217,-0.8651891910,,,
2.5195312500,40,-0.4310061733,-0.6776422336,-0.8227525437,-1.0115429027,,,
2.5214843750,40,-0.3635988040,-0.8684282659,-1.1497276573,-0.8758908121,,,
2.5234375000,40,-0.3128139989,-1.0920219385,-1.3615220120,-0.4957892223,,,
2.5253906250,40,-0.2791113852,-1.3314516197,-1.4244840023,0.0263188808,,,
2.5273437500,40,-0.2626466188,-1.5685205631,-1.3274863235,0.5511757620,,,
2.5292968750,40,-0.2632688812,-1.7850811085,-1.0836822888,0.9408485953,,,
2.5312500000,40,-0.2805237468,-1.9643056971,-0.7284838207,1.0964841466,,,
2.5332031250,40,-0.3136613666,-2.0918660563,-0.3140759058,0.9853314954,,,
2.5351562500,40,-0.3616498276,-2.1569383129,0.0986782532,0.6496273213,,,
2.5371093750,40,-0.4231934522,-2.1529639285,0.4496807566,0.1949094008,,,
2.5390625000,40,-0.4967557180,-2.0781133827,0.6889205201,-0.2390377418,,,
2.5410156250,40,-0.5805863960,-1.9354202521,0.7842211215,-0.5166409019,,,
2.5429687500,40,-0.6727524320,-1.7325763225,0.7262084407,-0.5438584112,,,
2.5449218750,40,-0.7711720305,-1.4814020033,0.5297245992,-0.2941326282,,,
2.5468750000,40,-0.8736513443,-1.1970289602,0.2314682207,0.1841397579,,,
2.5488281250,40,-0.9779231262,-0.8968519450,-0.1157711824,0.7806687837,,,
2.5507812500,40,-1.0816866677,-0.5993228998,-0.4513864023,1.3532858804,,,
2.5527343750,40,-1.1826483232,-0.3226714093,-0.7164444384,1.7666880223,,,
2.5546875000,40,-1.2785619119,-0.0836407106,-0.8629184133,1.9292948033,,,
2.5566406250,40,-1.3672682883,0.1036726143,-0.8612212941,1.8181191368,,,
2.5585937500,40,-1.4467333890,0.2287943676,-0.7048677155,1.4848374116,,,
2.5605468750,40,-1.5150840896,0.2855958647,-0.4115375079,1.0413976154,,,
2.5625000000,41,-1.5706412435,0.2727140524,-0.0203749932,0.6291119609,,,
2.5644531250,41,-1.6119493233,0.1936393388,0.4140555934,0.3797069255,,,
2.5664062500,41,-1.6378021474,0.0564650256,0.8302173639,0.3790078014,,,
2.5683593750,41,-1.6472642389,-0.1266841655,1.1691352939,0.6432127477,,,
2.5703125000,41,-1.6396874449,-0.3405046063,1.3835332195,1.1142608480,,,
2.5722656250,41,-1.6147225230,-0.5675878504,1.4451504419,1.6755654806,,,
2.5742187500,41,-1.5723254942,-0.7896413789,1.3490985987,2.1838026720,,,
2.5761718750,41,-1.5127586482,-0.9887708637,1.1145804398,2.5080437773,,,
2.5781250000,41,-1.4365861863,-1.1487345134,0.7818587900,2.5655088240,,,
2.5800781250,41,-1.3446645751,-1.2560820195,0.4059480191,2.3441428707,,,
2.5820312500,41,-1.2381277823,-1.3010986638,0.0480108120,1.9058289687,,,
2.5839843750,41,-1.1183676517,-1.2784887380,-0.2341995706,1.3693580623,,,
2.5859375000,41,-0.9870097606,-1.1877506038,-0.3953626983,0.8778239820,,,
2.5878906250,41,-0.8458851833,-1.0332172264,-0.4096744425,0.5593801014,,,
2.5898437500,41,-0.6969986541,-0.8237593404,-0.2748870856,0.4921133950,,,
2.5917968750,41,-0.5424936878,-0.5721719375,-0.0126766798,0.6826629660,,,
2.5937500000,41,-0.3846152674,-0.2942868426,0.3347196668,1.0644429647,,,
2.5957031250,41,-0.2256707534,-0.0078732538,0.7110728944,1.5159566289,,,
2.5976562500,41,-0.0679896980,0.2685970994,1.0549143783,1.8941816051,,,
2.5996093750,41,0.0861167315,0.5172340766,1.3091084058,2.0738759200,,,
2.6015625000,41,0.2343960106,0.7219729921,1.4297538001,1.9820311065,,,
2.6035156250,41,0.3746934907,0.8696914941,1.3930282153,1.6180288239,,,
2.6054687500,41,0.5049899218,0.9511215819,1.1989090444,1.0539753777,,,
2.6074218750,41,0.6234366076,0.9614931712,0.8711913462,0.4151210244,,,
2.6093750000,41,0.7283875767,0.9008643345,0.4537999345,-0.1542710409,,,
2.6113281250,41,0.8184282080,0.7741151959,0.0039699577,-0.5302534478,,,
2.6132812500,41,0.8923998081,0.5906059079,-0.4166419769,-0.6429441709,,,
2.6152343750,41,0.9494197110,0.3635225671,-0.7515317662,-0.4954490203,,,
2.6171875000,41,0.9888965485,0.1089566826,-0.9581158118,-0.1627730443,,,
2.6191406250,41,1.0105404229,-0.1552176102,-1.0143275536,0.2289787069,,,
2.6210937500,41,1.0143678055,-0.4105902913,-0.9220152723,0.5374084680,,,
2.6230468750,41,1.0007010740,-0.6394992141,-0.7066121269,0.6430992889,,,
2.6250000000,42,0.9701626979,-0.8262613606,-0.4131300313,0.4825889334,,,
2.6269531250,42,0.9236641729,-0.9582657328,-0.0991015685,0.0660048222,,,
2.6289062500,42,0.8623898987,-1.0268516736,0.1744304869,-0.5254753270,,,
2.6308593750,42,0.7877762830,-1.0279113697,0.3524723607,-1.1616432838,,,
2.6328125000,42,0.7014864365,-0.9621745275,0.3946980304,-1.6987275692,,,
2.6347656250,42,0.6053809032,-0.8351553727,0.2817848528,-2.0185896121,,,
2.6367187500,42,0.5014849383,-0.6567656758,0.0184789843,-2.0609081291,,,
2.6386718750,42,0.3919529058,-0.4406207941,-0.3670871456,-1.8395326521,,,
2.6406250000,42,0.2790304211,-0.2030871275,-0.8277192854,-1.4385257492,,,
2.6425781250,42,0.1650148997,0.0378625788,-1.3044544754,-0.9889800559,,,
2.6445312500,42,0.0522152040,0.2639062549,-1.7356871728,-0.6329651075,,,
2.6464843750,42,-0.0570889051,0.4576541851,-2.0667072425,-0.4844861297,,,
2.6484375000,42,-0.1606868029,0.6038659590,-2.2581645116,-0.5981556845,,,
2.6503906250,42,-0.2564758197,0.6905178242,-2.2921417784,-0.9541650131,,,
2.6523437500,42,-0.3424981637,0.7096459991,-2.1748906594,-1.4636744607,,,
2.6542968750,42,-0.4169753027,0.6579071278,-1.9358044305,-1.9931459017,,,
2.6562500000,42,-0.4783392019,0.5368167826,-1.6227881216,-2.4009484456,,,
2.6582031250,42,-0.5252598698,0.3526493704,-1.2947472599,-2.5762047560,,,
2.6601562500,42,-0.5566687319,0.1160064092,-1.0123654365,-2.4692310238,,,
2.6621093750,42,-0.5717774206,-0.1589167337,-0.8286073800,-2.1052273590,,,
2.6640625000,42,-0.5700916540,-0.4553145219,-0.7804269669,-1.5774657255,,,
2.6660156250,42,-0.5514199599,-0.7549367703,-0.8829719050,-1.0218414590,,,
2.6679687500,42,-0.5158770920,-1.0393547422,-1.1271879458,-0.5797619085,,,
2.6699218750,42,-0.4638820785,-1.2912395532,-1.4811959682,-0.3595420142,,,
2.6718750000,42,-0.3961509376,-1.4955637468,-1.8952276161,-0.4068856788,,,
2.6738281250,42,-0.3136841876,-1.6406422713,-2.3093508909,-0.6925414975,,,
2.6757812500,42,-0.2177493690,-1.7189402808,-2.6627825318,-1.1205143079,,,
2.6777343750,42,-0.1098588865,-1.7275914490,-2.9033368457,-1.5545801674,,,
2.6796875000,42,0.0082564431,-1.6685906676,-2.9955393781,-1.8558358511,,,
2.6816406250,42,0.1346776721,-1.5486477075,-2.9261417526,-1.9209896501,,,
2.6835937500,42,0.2673313031,-1.3787120683,-2.7061787687,-1.7108970199,,,
2.6855468750,42,0.4040255826,-1.1732021620,-2.3692473867,-1.2615181818,,,
2.6875000000,43,0.5424888696,-0.9489926046,-1.9662756714,-0.6742923707,,,
2.6894531250,43,0.6804094098,-0.7242302476,-1.5575964489,-0.0885647019,,,
2.6914062500,43,0.8154758170,-0.5170615323,-1.2035602172,0.3563795177,,,
2.6933593750,43,0.9454175539,-0.3443599266,-0.9551493498,0.5592698809,,,
2.6953125000,43,1.0680447035,-0.2205422031,-0.8460554067,0.4843950700,,,
2.6972656250,43,1.1812863336,-0.1565561190,-0.8874534631,0.1711890825,,,
2.6992187500,43,1.2832267845,-0.1591101072,-1.0662872700,-0.2767659280,,,
2.7011718750,43,1.3721392424,-0.2301987107,-1.3473322118,-0.7203044356,,,
2.7031250000,43,1.4465160121,-0.3669568692,-1.6787145939,-1.0229795631,,,
2.7050781250,43,1.5050949587,-0.5618532358,-2.0000274377,-1.0886034079,,,
2.7070312500,43,1.5468816542,-0.8032090572,-2.2517785191,-0.8877356563,,,
2.7089843750,43,1.5711668426,-1.0760064506,-2.3846988698,-0.4658595810,,,
2.7109375000,43,1.5775389170,-1.3629297270,-2.3674616787,0.0689963671,,,
2.7128906250,43,1.5658911899,-1.6455671620,-2.1916091047,0.5757996237,,,
2.7148437500,43,1.5364238298,-1.9056894224,-1.8729193834,0.9191215225,,,
2.7167968750,43,1.4896404302,-2.1265155149,-1.4490010391,1.0062313592,,,
2.7187500000,43,1.4263392704,-2.2938779901,-0.9734886565,0.8125103403,,,
2.7207031250,43,1.3475994224,-2.3972061601,-0.5077439762,0.3882202064,,,
2.7226562500,43,1.2547619447,-2.4302587800,-0.1113546364,-0.1552287593,,,
2.7246093750,43,1.1494064957,-2.3915551095,0.1670898551,-0.6757472329,,,
2.7265625000,43,1.0333237724,-2.2844743071,0.2975085154,-1.0394237055,,,
2.7285156250,43,0.9084842601,-2.1170162360,0.2729561576,-1.1571200141,,,
2.7304687500,43,0.7770038378,-1.9012403677,0.1106471076,-1.0087768136,,,
2.7324218750,43,0.6411068435,-1.6524219215,-0.1507837861,-0.6487687765,,,
2.7343750000,43,0.5030872444,-1.3879840897,-0.4573559481,-0.1908431692,,,
2.7363281250,43,0.3652685926,-1.1262808165,-0.7482072066,0.2232288025,,,
2.7382812500,43,0.2299634679,-0.8853150157,-0.9651286415,0.4626945055,,,
2.7402343750,43,0.0994331166,-0.6814816156,-1.0616847687,0.4438540950,,,
2.7421875000,43,-0.0241520066,-0.5284230870,-1.0104982755,0.1532086532,,,
2.7441406250,43,-0.1387501017,-0.4360772644,-0.8075644075,-0.3486239355,,,
2.7460937500,43,-0.2424836305,-0.4099838634,-0.4729227691,-0.9433006450,,,
2.7480468750,43,-0.3336720430,-0.4508980521,-0.0475816599,-1.4869621467,,,
2.7500000000,44,-0.4108610506,-0.5547380276,0.4128262271,-1.8494334914,,,
2.7519531250,44,-0.4728479330,-0.7128702501,0.8466688018,-1.9496750574,,,
2.7539062500,44,-0.5187024373,-0.9127124465,1.1958770747,-1.7777698771,,,
2.7558593750,44,-0.5477829015,-1.1386123304,1.4149559303,-1.3974234005,,,
2.7578125000,44,-0.5597473215,-1.3729407621,1.4780398641,-0.9282926691,,,
2.7597656250,44,-0.5545591681,-1.5973231139,1.3828948617,-0.5129899621,,,
2.7617187500,44,-0.5324878506,-1.7939229721,1.1512432342,-0.2778061624,,,
2.7636718750,44,-0.4941038212,-1.9466886520,0.8253609252,-0.2979202262,,,
2.7656250000,44,-0.4402684038,-2.0424755980,0.4614773630,-0.5766315153,,,
2.7675781250,44,-0.3721185281,-2.0719663948,0.1210059370,-1.0443083758,,,
2.7695312500,44,-0.2910466330,-2.0303242251,-0.1390289559,-1.5773425626,,,
2.7714843750,44,-0.1986760946,-1.9175341999,-0.2748772289,-2.0319159518,,,
2.7734375000,44,-0.0968326072,-1.7384087508,-0.2628768475,-2.2833262019,,,
2.7753906250,44,0.0124879811,-1.5022566977,-0.1031347321,-2.2600943022,,,
2.7773437500,44,0.1271548144,-1.2222390601,0.1804984590,-1.9635068841,,,
2.7792968750,44,0.2449395417,-0.9144565220,0.5441556856,-1.4672378640,,,
2.7812500000,44,0.3635555387,-0.5968321736,0.9308023856,-0.8971534422,,,
2.7832031250,44,0.4806981521,-0.2878674270,1.2791399956,-0.3968354210,,,
2.7851562500,44,0.5940852623,-0.0053578478,1.5331772473,-0.0882717777,,,
2.7871093750,44,0.7014974528,0.2348415605,1.6509783211,-0.0384877320,,,
2.7890625000,44,0.8008170832,0.4199155345,1.6112251340,-0.2412622291,,,
2.7910156250,44,0.8900655828,0.5409755534,1.4165714790,-0.6189401022,,,
2.7929687500,44,0.9674383098,0.5936728299,1.0932664022,-1.0438423599,,,
2.7949218750,44,1.0313363667,0.5784945563,0.6871052775,-1.3734056001,,,
2.7968750000,44,1.0803948142,0.5007227646,0.2563389990,-1.4894186375,,,
2.7988281250,44,1.1135067900,0.3700586849,-0.1373545050,-1.3306013384,,,
2.8007812500,44,1.1298431094,0.1999388121,-0.4384304499,-0.9095952132,,,
2.8027343750,44,1.1288670049,0.0065903913,-0.6060802671,-0.3097074419,,,
2.8046875000,44,1.1103437460,-0.1921077979,-0.6205378624,0.3377011311,,,
2.8066406250,44,1.0743449714,-0.3778799011,-0.4861070991,0.8889886983,,,
2.8085937500,44,1.0212476568,-0.5333351962,-0.2304392368,1.2273636852,,,
2.8105468750,44,0.9517277365,-0.6431886211,0.0998268470,1.2946518465,,,
2.8125000000,45,0.8667484914,-0.6953344902,0.4463823054,1.1069949952,,,
2.8144531250,45,0.7675439041,-0.6816985120,0.7483837917,0.7501809838,,,
2.8164062500,45,0.6555972755,-0.5988086740,0.9519835582,0.3558870302,,,
2.8183593750,45,0.5326154745,-0.4480451690,1.0187695351,0.0653495492,,,
2.8203125000,45,0.4004992735,-0.2355519177,0.9318005117,-0.0095803637,,,
2.8222656250,45,0.2613102878,0.0281841607,0.6982961283,0.1826798175,,,
2.8242187500,45,0.1172350982,0.3290568075,0.3485624168,0.6190882572,,,
2.8261718750,45,-0.0294528157,0.6503165675,-0.0686800263,1.2080868479,,,
2.8281250000,45,-0.1764326637,0.9737313617,-0.4938378384,1.8145009665,,,
2.8300781250,45,-0.3213767637,1.2808505782,-0.8656822393,2.2964083254,,,
2.8320312500,45,-0.4619910815,1.5542845456,-1.1308434069,2.5438738420,,,
2.8339843750,45,-0.5960551828,1.7789101847,-1.2520833132,2.5089358763,,,
2.8359375000,45,-0.7214608981,1.9429187795,-1.2140586996,2.2186267603,,,
2.8378906250,45,-0.8362490231,2.0386328179,-1.0256767819,1.7674601562,,,
2.8398437500,45,-0.9386434126,2.0630349561,-0.7186769593,1.2914451225,,,
2.8417968750,45,-1.0270818708,2.0179722341,-0.3426596046,0.9307495438,,,
2.8437500000,45,-1.1002432968,1.9100213158,0.0426636172,0.7912462530,,,
2.8457031250,45,-1.1570706115,1.7500241632,0.3767907140,0.9154811845,,,
2.8476562500,45,-1.1967890626,1.5523265372,0.6078697073,1.2710203983,,,
2.8496093750,45,-1.2189195891,1.3337724376,0.7007878694,1.7593695762,,,
2.8515625000,45,-1.2232870106,1.1125246154,0.6426498387,2.2430210881,,,
2.8535156250,45,-1.2100228977,0.9067934162,0.4447913093,2.5832153009,,,
2.8554687500,45,-1.1795630741,0.7335626087,0.1410146183,2.6780661478,,,
2.8574218750,45,-1.1326397944,0.6074010568,-0.2176789698,2.4906009556,,,
2.8593750000,45,-1.0702687338,0.5394431118,-0.5710398001,2.0590285388,,,
2.8613281250,45,-0.9937310182,0.5366088327,-0.8589648214,1.4864200977,,,
2.8632812500,45,-0.9045506094,0.6011184175,-1.0308736697,0.9126296284,,,
2.8652343750,45,-0.8044674418,0.7303347120,-1.0536053978,0.4761480209,,,
2.8671875000,45,-0.6954067799,0.9169447859,-0.9166058065,0.2763437629,,,
2.8691406250,45,-0.5794453352,1.1494679160,-0.6335973125,0.3464370935,,,
2.8710937500,45,-0.4587747342,1.4130545599,-0.2404711377,0.6446126335,,,
2.8730468750,45,-0.3356629775,1.6905206070,0.2102700278,1.0657042260,,,
2.8750000000,46,-0.2124145663,1.9635447878,0.6576534641,1.4702474315,,,
2.8769531250,46,-0.0913299931,2.2139457433,1.0416940750,1.7229351268,,,
2.8789062500,46,0.0253346941,2.4249497025,1.3126953713,1.7299345217,,,
2.8808593750,46,0.1354075438,2.5823603668,1.4389453204,1.4648359569,,,
2.8828125000,46,0.2368388783,2.6755494222,1.4116086196,0.9761195490,,,
2.8847656250,46,0.3277373237,2.6981986046,1.2460536335,0.3740911863,,,
2.8867187500,46,0.4064030658,2.6487415696,0.9794075707,-0.1991337287,,,
2.8886718750,46,0.4713577456,2.5304747509,0.6647209522,-0.6083742191,,,
2.8906250000,46,0.5213704739,2.3513294706,0.3626505583,-0.7622386937,,,
2.8925781250,46,0.5554795078,2.1233211909,0.1319565549,-0.6379918714,,,
2.8945312500,46,0.5730092095,1.8617143029,0.0202942054,-0.2876200450,,,
2.8964843750,46,0.5735819910,1.5839606917,0.0567346952,0.1765661074,,,
2.8984375000,46,0.5571250357,1.3084860844,0.2471802818,0.6128439700,,,
2.9003906250,46,0.5238716777,1.0534088068,0.5733881763,0.8890333316,,,
2.9023437500,46,0.4743574160,0.8352802841,0.9957554852,0.9188153953,,,
2.9042968750,46,0.4094106332,0.6679351052,1.4594317349,0.6854616829,,,
2.9062500000,46,0.3301381800,0.5615308290,1.9028072080,0.2464688260,,,
2.9082031250,46,0.2379060791,0.5218444791,2.2670552730,-0.2821714382,,,
2.9101562500,46,0.1343156865,0.5498747734,2.5052427173,-0.7577561659,,,
2.9121093750,46,0.0211757254,0.6417778137,2.5895893709,-1.0499979997,,,
2.9140625000,46,-0.0995293146,0.7891407073,2.5157465583,-1.0767711821,,,
